bus,decrease_MWh,increase_MWh,net_cost,net_down_MWh,x,y
SSBW11,0.0,0.0,0.0,0.0,621887.2445020999,302250.8943351488
SSAW32,0.0,0.0,0.0,0.0,621887.2445020999,302250.8943351488
SSAW31,0.0,0.0,0.0,0.0,621887.2445020999,302250.8943351488
SSAW11,0.0,0.0,0.0,0.0,621887.2445020999,302250.8943351488
SPIT2R,0.0,0.0,0.0,0.0,320444.8184101387,949884.2485406199
SPIT2K,0.0,0.0,0.0,0.0,320444.8184101387,949884.2485406199
SPIT2J,0.0,0.0,0.0,0.0,320444.8184101387,949884.2485406199
SPIT1M,0.0,0.0,0.0,0.0,320444.8184101387,949884.2485406199
AIGA1Q,0.0,0.0,0.0,0.0,245905.37304422853,841255.623703038
SPIT1J,0.0,0.0,0.0,0.0,320444.8184101387,949884.2485406199
AIGA5-,0.0,0.0,0.0,0.0,245905.37304422853,841255.623703038
SPEN41,0.0,0.0,0.0,0.0,428812.11064169125,534514.180162455
AIKE3A,0.0,0.0,0.0,0.0,371400.8317530092,670299.2159354611
SPAV3-,0.0,0.0,0.0,0.0,224491.7034919407,674956.3857258114
SPAV1R,0.0,0.0,0.0,0.0,224491.7034919407,674956.3857258114
SPAV1Q,0.0,0.0,0.0,0.0,224491.7034919407,674956.3857258114
SOKY1-,0.0,0.0,0.0,0.0,233958.2142141942,621531.4304234638
SOFW4A,0.0,0.0,0.0,0.0,458231.3778498006,519694.42570252565
SNQR3-,0.0,0.0,0.0,0.0,278175.17287979694,609872.282373098
SMEA4R,0.0,0.0,0.0,0.0,328246.0245684974,693653.8239522873
SMEA4Q,0.0,0.0,0.0,0.0,328246.0245684974,693653.8239522873
SMEA2-,0.0,0.0,0.0,0.0,328246.0245684974,693653.8239522873
SMEA1-,0.0,0.0,0.0,0.0,328246.0245684974,693653.8239522873
SMAN21,0.0,0.0,0.0,0.0,381814.3614710083,391730.2453831552
SMAN12,0.0,0.0,0.0,0.0,381814.3614710083,391730.2453831552
SSHI22,0.0,0.0,0.0,0.0,435299.4152928994,564435.0874738641
STAH11,0.0,0.0,0.0,0.0,335030.0439175773,443060.0558153292
STRL1-,0.0,0.0,0.0,0.0,247165.99683032473,806832.9798029896
STAH4A,0.0,0.0,0.0,0.0,335030.0439175773,443060.0558153292
STRI3-,0.0,0.0,0.0,0.0,395914.0807707981,855135.8691423533
STRI1R,0.0,0.0,0.0,0.0,395914.0807707981,855135.8691423533
STRI1Q,0.0,0.0,0.0,0.0,395914.0807707981,855135.8691423533
STRB3W,0.0,0.0,0.0,0.0,278783.68404372653,907834.1208058047
STRB2-,0.0,0.0,0.0,0.0,278783.68404372653,907834.1208058047
STOB41,0.0,0.0,0.0,0.0,464493.38768834335,341344.15771504253
STOB11,0.0,0.0,0.0,0.0,463870.81335504947,340684.6636748083
STLE3S,0.0,0.0,0.0,0.0,239226.85908271588,675652.2655757583
STLE1R,0.0,0.0,0.0,0.0,239226.85908271588,675652.2655757583
STLE1Q,0.0,0.0,0.0,0.0,239226.85908271588,675652.2655757583
STIR3-,0.0,0.0,0.0,0.0,281050.5425658163,693094.1834015211
STIR1T,0.0,0.0,0.0,0.0,281050.5425658163,693094.1834015211
STIR1S,0.0,0.0,0.0,0.0,281050.5425658163,693094.1834015211
STHA4B,0.0,0.0,0.0,0.0,269539.14211692923,652988.8571202346
STHA4A,0.0,0.0,0.0,0.0,269539.14211692923,652988.8571202346
STHA3-,0.0,0.0,0.0,0.0,269539.14211692923,652988.8571202346
STHA2B,0.0,0.0,0.0,0.0,269539.14211692923,652988.8571202346
STHA2A,0.0,0.0,0.0,0.0,269539.14211692923,652988.8571202346
STEW41,0.0,0.0,0.0,0.0,416882.46723067085,564495.8540365878
STES11,0.0,0.0,0.0,0.0,417221.26198436384,564447.30174859
STEN11,0.0,0.0,0.0,0.0,417733.1445147258,564861.606383084
STAY4A,0.0,0.0,0.0,0.0,475866.0554142961,353956.77760789386
STAL4B,0.0,0.0,0.0,0.0,397199.99187419016,399498.2114543332
STAL4A,0.0,0.0,0.0,0.0,397199.99187419016,399498.2114543332
STAL21,0.0,0.0,0.0,0.0,397199.99187419016,399498.2114543332
STAL11,0.0,0.0,0.0,0.0,397199.99187419016,399498.2114543332
STAH4B,0.0,0.0,0.0,0.0,335030.0439175773,443060.0558153292
KINT1R,0.0,0.0,0.0,0.0,377508.90374093025,813637.7765280615
KINT3-,0.0,0.0,0.0,0.0,377508.90374093025,813637.7765280615
KINT1B,0.0,0.0,0.0,0.0,377508.90374093025,813637.7765280615
BEAU1M,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
BEAU1N,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
CURR5-,0.0,0.0,0.0,0.0,318271.80784902535,668453.398585972
CURR2-,0.0,0.0,0.0,0.0,318271.80784902535,668453.398585972
CURR1B,0.0,0.0,0.0,0.0,318271.80784902535,668453.398585972
CURR1A,0.0,0.0,0.0,0.0,318271.80784902535,668453.398585972
CUPA3-,0.0,0.0,0.0,0.0,336072.1789717202,714017.8494253053
CUPA1R,0.0,0.0,0.0,0.0,336072.1789717202,714017.8494253053
CUPA1Q,0.0,0.0,0.0,0.0,336072.1789717202,714017.8494253053
CUMH3-,0.0,0.0,0.0,0.0,277966.285439329,634117.7874668951
CUMB3-,0.0,0.0,0.0,0.0,277457.9999488219,674402.3343558668
CUMB1R,0.0,0.0,0.0,0.0,277457.9999488219,674402.3343558668
CUMB1Q,0.0,0.0,0.0,0.0,277457.9999488219,674402.3343558668
CULL5-,0.0,0.0,0.0,0.0,251877.33258795188,848162.1322833033
CULL1Q,0.0,0.0,0.0,0.0,251877.33258795188,848162.1322833033
CULJ4A,0.0,0.0,0.0,0.0,451627.0861895181,195539.8840683062
CULJ41,0.0,0.0,0.0,0.0,451627.0861895181,195539.8840683062
CULJ33,0.0,0.0,0.0,0.0,451627.0861895181,195539.8840683062
CULJ32,0.0,0.0,0.0,0.0,451627.0861895181,195539.8840683062
CULJ31,0.0,0.0,0.0,0.0,451627.0861895181,195539.8840683062
CRYR4-,0.0,0.0,0.0,0.0,366686.55639605917,667373.8221195232
CRYR32,0.0,0.0,0.0,0.0,366686.55639605917,667373.8221195232
CRYR31,0.0,0.0,0.0,0.0,366686.55639605917,667373.8221195232
CRYR1A,0.0,0.0,0.0,0.0,366686.55639605917,667373.8221195232
BEAU1P,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
CRUA2R,0.0,0.0,0.0,0.0,207916.59870549614,726744.6386424582
CRUA2Q,0.0,0.0,0.0,0.0,207916.59870549614,726744.6386424582
BEAU1Q,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
DAAS2-,0.0,0.0,0.0,0.0,312194.8729762516,852224.8135891965
DAIN41,0.0,0.0,0.0,0.0,374912.8905323259,392199.3883196023
CRSS2C,0.0,0.0,0.0,0.0,183186.99852749883,651103.1523920998
BEAU1L,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
DEWP2Q,0.0,0.0,0.0,0.0,324592.8446816625,673344.6523149216
DEVO3-,0.0,0.0,0.0,0.0,289530.4338971976,695272.453805036
DEVO1-,0.0,0.0,0.0,0.0,289530.4338971976,695272.453805036
BEAU1J,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
DEVM3-,0.0,0.0,0.0,0.0,232854.76883102444,673716.8941819936
DEVM1-,0.0,0.0,0.0,0.0,232854.76883102444,673716.8941819936
DESA3-,0.0,0.0,0.0,0.0,243394.0401764317,605558.4541194174
DESA1Q,0.0,0.0,0.0,0.0,243394.0401764317,605558.4541194174
DENS1R,0.0,0.0,0.0,0.0,345998.0013700365,760481.6295683181
DENS1Q,0.0,0.0,0.0,0.0,345998.0013700365,760481.6295683181
BEAU1K,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
DENN2-,0.0,0.0,0.0,0.0,285071.1963047299,683185.24754535
DENN1-,0.0,0.0,0.0,0.0,285071.1963047299,683185.24754535
DEAN5-,0.0,0.0,0.0,0.0,260981.84962599757,847951.940633253
DEAN1Q,0.0,0.0,0.0,0.0,260918.13082745444,847842.7032862924
DBBWDC,0.0,0.0,0.0,0.0,506006.98275624414,434401.9970470164
DBBW61,0.0,0.0,0.0,0.0,506006.98275624414,434401.9970470164
DBBODC,0.0,0.0,0.0,0.0,506006.98275624414,434401.9970470164
DBBO41,0.0,0.0,0.0,0.0,506006.98275624414,434401.9970470164
DBAWD,0.0,0.0,0.0,0.0,506006.98275624414,434401.9970470164
DBAW61,0.0,0.0,0.0,0.0,506006.98275624414,434401.9970470164
DBAOD,0.0,0.0,0.0,0.0,506006.98275624414,434401.9970470164
DBAO41,0.0,0.0,0.0,0.0,506006.98275624414,434401.9970470164
DALM3-,0.0,0.0,0.0,0.0,262092.34685588008,662432.8078143852
DALM2R,0.0,0.0,0.0,0.0,262092.34685588008,662432.8078143852
DALM2Q,0.0,0.0,0.0,0.0,262092.34685588008,662432.8078143852
DALM1-,0.0,0.0,0.0,0.0,262092.34685588008,662432.8078143852
CRSS2D,0.0,0.0,0.0,0.0,183186.99852749883,651103.1523920998
CRSS2B,0.0,0.0,0.0,0.0,183186.99852749883,651103.1523920998
DEWP3-,0.0,0.0,0.0,0.0,324592.8446816625,673344.6523149216
COYW2T,0.0,0.0,0.0,0.0,240672.7925803218,619819.8772364749
COYT1T,0.0,0.0,0.0,0.0,240672.7925803218,619819.8772364749
COYL3-,0.0,0.0,0.0,0.0,246462.02797568004,619711.474224169
COYL2-,0.0,0.0,0.0,0.0,246462.02797568004,619711.474224169
COYL1-,0.0,0.0,0.0,0.0,246462.02797568004,619711.474224169
COWT2A,0.0,0.0,0.0,0.0,298694.5186770615,175904.1020910028
COWL41,0.0,0.0,0.0,0.0,455998.8646362101,201599.69807517744
COWL12,0.0,0.0,0.0,0.0,455998.8646362101,201599.69807517744
COWL11,0.0,0.0,0.0,0.0,455998.8646362101,201599.69807517744
COVE21,0.0,0.0,0.0,0.0,436522.3483304502,284308.1943575468
COVE12,0.0,0.0,0.0,0.0,436522.3483304502,284308.1943575468
COVE11,0.0,0.0,0.0,0.0,436522.3483304502,284308.1943575468
COUA3-,0.0,0.0,0.0,0.0,321811.3849854441,739184.502571313
COUA1R,0.0,0.0,0.0,0.0,321811.3849854441,739184.502571313
COUA1Q,0.0,0.0,0.0,0.0,321811.3849854441,739184.502571313
COTT41,0.0,0.0,0.0,0.0,481478.9890473841,379218.5314841755
CORI3J,0.0,0.0,0.0,0.0,234354.11661059136,867132.2412994268
CORI3-,0.0,0.0,0.0,0.0,234354.11661059136,867132.2412994268
CORI1Q,0.0,0.0,0.0,0.0,234354.11661059136,867132.2412994268
CORI1P,0.0,0.0,0.0,0.0,234354.11661059136,867132.2412994268
CORI1K,0.0,0.0,0.0,0.0,234354.11661059136,867132.2412994268
BEAU1T,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
CONQ13,0.0,0.0,0.0,0.0,328488.5600786216,370591.7757933684
CONQ12,0.0,0.0,0.0,0.0,328488.5600786216,370591.7757933684
CONQ11,0.0,0.0,0.0,0.0,328488.5600786216,370591.7757933684
CONN2J,0.0,0.0,0.0,0.0,294365.28725691943,958500.2556072106
CONN1J,0.0,0.0,0.0,0.0,292247.0174153663,948799.2798645471
CONN1C,0.0,0.0,0.0,0.0,275856.7072675156,875109.6602324091
COYW2S,0.0,0.0,0.0,0.0,240672.7925803218,619819.8772364749
CRAI1-,0.0,0.0,0.0,0.0,390837.40196772653,804479.9797283371
CRSS2A,0.0,0.0,0.0,0.0,183186.99852749883,651103.1523920998
CRAI1P,0.0,0.0,0.0,0.0,390837.40196772653,804479.9797283371
CRSS1R,0.0,0.0,0.0,0.0,183186.99852749883,651103.1523920998
CRSS1Q,0.0,0.0,0.0,0.0,183186.99852749883,651103.1523920998
CRSS1K,0.0,0.0,0.0,0.0,183186.99852749883,651103.1523920998
CRSS1J,0.0,0.0,0.0,0.0,183186.99852749883,651103.1523920998
CROO3K,0.0,0.0,0.0,0.0,252002.11960258303,663532.7619092758
CROO3J,0.0,0.0,0.0,0.0,252002.11960258303,663532.7619092758
CROO1R,0.0,0.0,0.0,0.0,252002.11960258303,663532.7619092758
CROO1Q,0.0,0.0,0.0,0.0,252002.11960258303,663532.7619092758
CREB41,0.0,0.0,0.0,0.0,504521.6000379641,435015.83741480124
CREB2B,0.0,0.0,0.0,0.0,504521.6000379641,435015.83741480124
CREB2A,0.0,0.0,0.0,0.0,504521.6000379641,435015.83741480124
CREB22,0.0,0.0,0.0,0.0,504521.6000379641,435015.83741480124
CREB21,0.0,0.0,0.0,0.0,504521.6000379641,435015.83741480124
CREB12,0.0,0.0,0.0,0.0,504521.6000379641,435015.83741480124
CREB11,0.0,0.0,0.0,0.0,504521.6000379641,435015.83741480124
CREA3-,0.0,0.0,0.0,0.0,252589.0218711658,928364.0311092394
BEAU1R,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
CREA1A,0.0,0.0,0.0,0.0,252589.0218711658,928364.0311092394
CREA1-,0.0,0.0,0.0,0.0,252589.0218711658,928364.0311092394
CRDY3B,0.0,0.0,0.0,0.0,267190.6825384584,673221.1604429871
CRDY3A,0.0,0.0,0.0,0.0,267190.6825384584,673221.1604429871
CRDY31,0.0,0.0,0.0,0.0,267190.6825384584,673221.1604429871
BEAU1S,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
CRAR1R,0.0,0.0,0.0,0.0,299983.9439361404,646179.373473354
CRAI3-,0.0,0.0,0.0,0.0,390837.40196772653,804479.9797283371
CRAI1R,0.0,0.0,0.0,0.0,390837.40196772653,804479.9797283371
CRAI1Q,0.0,0.0,0.0,0.0,390837.40196772653,804479.9797283371
DEWP2R,0.0,0.0,0.0,0.0,324592.8446816625,673344.6523149216
DINO41,0.0,0.0,0.0,0.0,259308.134574474,359835.90648326254
COGA1C,0.0,0.0,0.0,0.0,257500.0169509698,813500.0289685986
ECCF1K,0.0,0.0,0.0,0.0,319300.64152947767,574642.7365323111
EAST5-,0.0,0.0,0.0,0.0,261718.4197915482,581684.6043330148
EAST1Q,0.0,0.0,0.0,0.0,261718.4197915482,581684.6043330148
EASO4B,0.0,0.0,0.0,0.0,516067.81766147126,258769.82538134896
EASO4A,0.0,0.0,0.0,0.0,516067.81766147126,258769.82538134896
EASO41,0.0,0.0,0.0,0.0,516067.81766147126,258769.82538134896
EASO12,0.0,0.0,0.0,0.0,516067.81766147126,258769.82538134896
EASO11,0.0,0.0,0.0,0.0,516067.81766147126,258769.82538134896
EALI61,0.0,0.0,0.0,0.0,518317.2515740665,179448.67512888438
EALI21,0.0,0.0,0.0,0.0,518317.2515740665,179448.67512888438
EAAW64,0.0,0.0,0.0,0.0,705868.4821985238,268594.2735808685
EAAW63,0.0,0.0,0.0,0.0,705868.4821985238,268594.2735808685
EAAW62,0.0,0.0,0.0,0.0,705868.4821985238,268594.2735808685
EAAW61,0.0,0.0,0.0,0.0,705868.4821985238,268594.2735808685
EAAW22,0.0,0.0,0.0,0.0,705868.4821985238,268594.2735808685
EAAW21,0.0,0.0,0.0,0.0,705868.4821985238,268594.2735808685
DYCE3-,0.0,0.0,0.0,0.0,389166.06677967246,813423.2644586193
DYCE1U,0.0,0.0,0.0,0.0,389166.06677967246,813423.2644586193
DYCE1T,0.0,0.0,0.0,0.0,389166.06677967246,813423.2644586193
DYCE1R,0.0,0.0,0.0,0.0,389166.06677967246,813423.2644586193
DYCE1Q,0.0,0.0,0.0,0.0,389166.06677967246,813423.2644586193
DYCE1J,0.0,0.0,0.0,0.0,389166.06677967246,813423.2644586193
DUNO3-,0.0,0.0,0.0,0.0,216640.16998401147,679640.6156092829
DUNO1R,0.0,0.0,0.0,0.0,216640.16998401147,679640.6156092829
DUNO1Q,0.0,0.0,0.0,0.0,216640.16998401147,679640.6156092829
DUNM3-,0.0,0.0,0.0,0.0,259300.43172461085,822264.7407809687
DUNM1T,0.0,0.0,0.0,0.0,259300.43172461085,822264.7407809687
DUNM1C,0.0,0.0,0.0,0.0,259300.43172461085,822264.7407809687
ECCF1J,0.0,0.0,0.0,0.0,319300.64152947767,574642.7365323111
ECCL1-,0.0,0.0,0.0,0.0,379485.4209335479,641673.0232436595
DUNH3-,0.0,0.0,0.0,0.0,281625.7119939654,641333.0070624468
ECCL4A,0.0,0.0,0.0,0.0,379485.4209335479,641673.0232436595
ELGI1M,0.0,0.0,0.0,0.0,321509.34530317236,864369.5845111359
BEAT21,0.0,0.0,0.0,0.0,342739.08210220665,848569.6185376373
ELDE3-,0.0,0.0,0.0,0.0,245868.72161432347,663444.9613599243
ELDE1R,0.0,0.0,0.0,0.0,245868.72161432347,663444.9613599243
ELDE1Q,0.0,0.0,0.0,0.0,245868.72161432347,663444.9613599243
EKIS3B,0.0,0.0,0.0,0.0,264416.9893746509,651686.7638929151
EKIS3A,0.0,0.0,0.0,0.0,264416.9893746509,651686.7638929151
EKIS3-,0.0,0.0,0.0,0.0,264416.9893746509,651686.7638929151
BEAT22,0.0,0.0,0.0,0.0,342739.08210220665,848569.6185376373
EKIL3B,0.0,0.0,0.0,0.0,262662.2705343857,656798.3946445158
KINT1-,0.0,0.0,0.0,0.0,377508.90374093025,813637.7765280615
EKIL2T,0.0,0.0,0.0,0.0,262662.2705343857,656798.3946445158
EKIL2S,0.0,0.0,0.0,0.0,262662.2705343857,656798.3946445158
EKIL2R,0.0,0.0,0.0,0.0,262662.2705343857,656798.3946445158
EKIL2Q,0.0,0.0,0.0,0.0,262662.2705343857,656798.3946445158
EGGB42,0.0,0.0,0.0,0.0,457785.73487998365,424250.0032303991
EGGB41,0.0,0.0,0.0,0.0,457785.73487998365,424250.0032303991
EERH3-,0.0,0.0,0.0,0.0,270410.8268803295,666993.3277404201
EERH2-,0.0,0.0,0.0,0.0,270410.8268803295,666993.3277404201
EDIN3-,0.0,0.0,0.0,0.0,134546.74452140596,850977.3168778961
BEAT41,0.0,0.0,0.0,0.0,342739.08210220665,848569.6185376373
ECLA41,0.0,0.0,0.0,0.0,475166.4174595947,225968.0476004742
ECLA12,0.0,0.0,0.0,0.0,475166.4174595947,225968.0476004742
ECLA11,0.0,0.0,0.0,0.0,475166.4174595947,225968.0476004742
ECCL4D,0.0,0.0,0.0,0.0,379485.4209335479,641673.0232436595
ECCL4C,0.0,0.0,0.0,0.0,379485.4209335479,641673.0232436595
ECCL4B,0.0,0.0,0.0,0.0,379485.4209335479,641673.0232436595
DUNM1-,0.0,0.0,0.0,0.0,259300.43172461085,822264.7407809687
DUNH1T,0.0,0.0,0.0,0.0,281625.7119939654,641333.0070624468
DISS4A,0.0,0.0,0.0,0.0,611704.2285391154,279976.62158799346
DUDH1R,0.0,0.0,0.0,0.0,341557.074189085,730359.2018167032
DUCC1K,0.0,0.0,0.0,0.0,289330.76383883145,689443.8335700359
DUCC1J,0.0,0.0,0.0,0.0,289330.76383883145,689443.8335700359
DUBE3-,0.0,0.0,0.0,0.0,316183.6259078034,930251.5454363524
BEAT4B,0.0,0.0,0.0,0.0,342739.08210220665,848569.6185376373
DRUM3-,0.0,0.0,0.0,0.0,253293.95099271642,671675.2370061814
DRUM2R,0.0,0.0,0.0,0.0,253293.95099271642,671675.2370061814
DRUM2Q,0.0,0.0,0.0,0.0,253293.95099271642,671675.2370061814
DRCR3-,0.0,0.0,0.0,0.0,300845.69991178275,669291.7558316492
BEAU10,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
DRCR1Q,0.0,0.0,0.0,0.0,300845.69991178275,669291.7558316492
DRAX42,0.0,0.0,0.0,0.0,466558.2174088211,426700.31667411665
DRAX11,0.0,0.0,0.0,0.0,466558.2174088211,426700.31667411665
DRAK41,0.0,0.0,0.0,0.0,423745.3718218893,319568.2359847259
DRAK21,0.0,0.0,0.0,0.0,423745.3718218893,319568.2359847259
DRAK11,0.0,0.0,0.0,0.0,423745.3718218893,319568.2359847259
DOUN3-,0.0,0.0,0.0,0.0,298125.6762379365,966655.8920514917
DOUN2-,0.0,0.0,0.0,0.0,298125.6762379365,966655.8920514917
DOUN1-,0.0,0.0,0.0,0.0,298125.6762379365,966655.8920514917
DORE32,0.0,0.0,0.0,0.0,332000.0046455809,829499.973349562
DORE31,0.0,0.0,0.0,0.0,332000.0046455809,829499.973349562
DORE12,0.0,0.0,0.0,0.0,332000.0046455809,829499.973349562
DORE11,0.0,0.0,0.0,0.0,332000.0046455809,829499.973349562
DONO3A,0.0,0.0,0.0,0.0,283530.21267691656,630787.6950097026
DONO1-,0.0,0.0,0.0,0.0,283530.21267691656,630787.6950097026
DLCH1B,0.0,0.0,0.0,0.0,257334.86476320488,910614.2932947115
DLCH1A,0.0,0.0,0.0,0.0,257334.86476320488,910614.2932947115
DISS4B,0.0,0.0,0.0,0.0,611704.2285391154,279976.62158799346
DUDH1Q,0.0,0.0,0.0,0.0,341557.074189085,730359.2018167032
DUDH3-,0.0,0.0,0.0,0.0,341557.074189085,730359.2018167032
DUNH1S,0.0,0.0,0.0,0.0,281625.7119939654,641333.0070624468
DUDO11,0.0,0.0,0.0,0.0,588854.8224434775,310573.03087905137
DUNH1R,0.0,0.0,0.0,0.0,281559.7724937231,641223.4417189611
DUNH1Q,0.0,0.0,0.0,0.0,281559.7724937231,641223.4417189611
DUNG41,0.0,0.0,0.0,0.0,608295.9666349376,116870.40574760447
DUNG21,0.0,0.0,0.0,0.0,608295.9666349376,116870.40574760447
DUNF3-,0.0,0.0,0.0,0.0,309943.5311974589,689475.7295749331
DUNF1R,0.0,0.0,0.0,0.0,309943.5311974589,689475.7295749331
DUNF1Q,0.0,0.0,0.0,0.0,309943.5311974589,689475.7295749331
DUNE3-,0.0,0.0,0.0,0.0,327910.19011232734,668850.8788665662
DUNE1-,0.0,0.0,0.0,0.0,327910.19011232734,668850.8788665662
DUNB3B,0.0,0.0,0.0,0.0,364358.31458894775,676105.9300364661
DUNB3A,0.0,0.0,0.0,0.0,364358.31458894775,676105.9300364661
DUNB3-,0.0,0.0,0.0,0.0,364358.31458894775,676105.9300364661
DUNB1T,0.0,0.0,0.0,0.0,364358.31458894775,676105.9300364661
DUNB1S,0.0,0.0,0.0,0.0,364358.31458894775,676105.9300364661
DUNB1R,0.0,0.0,0.0,0.0,364358.31458894775,676105.9300364661
DUNB1Q,0.0,0.0,0.0,0.0,364358.31458894775,676105.9300364661
DUMF3I,0.0,0.0,0.0,0.0,297231.8626195431,576155.3905196224
DUMF3B,0.0,0.0,0.0,0.0,297231.8626195431,576155.3905196224
DUMF3A,0.0,0.0,0.0,0.0,297231.8626195431,576155.3905196224
DUMF1-,0.0,0.0,0.0,0.0,297231.8626195431,576155.3905196224
DUGR3-,0.0,0.0,0.0,0.0,128127.78721658699,846582.820962869
BEAT42,0.0,0.0,0.0,0.0,342739.08210220665,848569.6185376373
DUDW32,0.0,0.0,0.0,0.0,625508.142454939,379550.02192661207
DUDW31,0.0,0.0,0.0,0.0,625508.142454939,379550.02192661207
DUDW12,0.0,0.0,0.0,0.0,625508.142454939,379550.02192661207
DUDW11,0.0,0.0,0.0,0.0,625508.142454939,379550.02192661207
DUDO12,0.0,0.0,0.0,0.0,588854.8224434775,310573.03087905137
COGA3-,0.0,0.0,0.0,0.0,257500.0169509698,813500.0289685986
COGA1-,0.0,0.0,0.0,0.0,257500.0169509698,813500.0289685986
ELGI1R,0.0,0.0,0.0,0.0,321509.34530317236,864369.5845111359
BRID1Q,0.0,0.0,0.0,0.0,366035.9378890825,758887.1127113937
BRFO11,0.0,0.0,0.0,0.0,610012.2552811322,245737.47111094272
BRED21,0.0,0.0,0.0,0.0,391371.85274336534,390942.3977474307
BRED11,0.0,0.0,0.0,0.0,391371.85274336534,390942.3977474307
BREC1R,0.0,0.0,0.0,0.0,359715.31639410515,760180.1832031948
BREC1Q,0.0,0.0,0.0,0.0,359715.31639410515,760180.1832031948
BEDD22,0.0,0.0,0.0,0.0,530309.9841127837,165546.6147682044
BEDD23,0.0,0.0,0.0,0.0,530309.9841127837,165546.6147682044
BRCW2J,0.0,0.0,0.0,0.0,283670.72630506946,709534.2668493561
BRAW4A,0.0,0.0,0.0,0.0,408856.65373023076,434874.40713156096
BRAW21,0.0,0.0,0.0,0.0,408856.65373023076,434874.40713156096
BRAW12,0.0,0.0,0.0,0.0,408856.65373023076,434874.40713156096
BRAW11,0.0,0.0,0.0,0.0,408856.65373023076,434874.40713156096
BRAP3-,0.0,0.0,0.0,0.0,251154.08941911315,667849.6226731963
BRAP1-,0.0,0.0,0.0,0.0,251154.08941911315,667849.6226731963
BRAI4B,0.0,0.0,0.0,0.0,577462.7641804109,221666.93200329185
BRAI4A,0.0,0.0,0.0,0.0,577462.7641804109,221666.93200329185
BRAI11,0.0,0.0,0.0,0.0,577462.7641804109,221666.93200329185
BPGR3J,0.0,0.0,0.0,0.0,291151.49508143566,681288.5799959091
BOTW41,0.0,0.0,0.0,0.0,454049.57889952394,109779.05025339872
BOTW11,0.0,0.0,0.0,0.0,454049.57889952394,109779.05025339872
BOSW31,0.0,0.0,0.0,0.0,314997.44815683266,455885.44487017684
BOSW30,0.0,0.0,0.0,0.0,319695.0659266479,467354.3508407938
BOSW11,0.0,0.0,0.0,0.0,314997.44815683266,455885.44487017684
BOSO11,0.0,0.0,0.0,0.0,321055.252428687,467882.9940431145
BONN3-,0.0,0.0,0.0,0.0,284100.591921682,680914.4266760133
BONN2B,0.0,0.0,0.0,0.0,284100.591921682,680914.4266760133
BONN2A,0.0,0.0,0.0,0.0,284100.591921682,680914.4266760133
BRFO12,0.0,0.0,0.0,0.0,610012.2552811322,245737.47111094272
BRID1R,0.0,0.0,0.0,0.0,366035.9378890825,758887.1127113937
BONB4-,0.0,0.0,0.0,0.0,282377.38958180905,680329.9157732122
BRID3-,0.0,0.0,0.0,0.0,366035.9378890825,758887.1127113937
BRST42,0.0,0.0,0.0,0.0,610025.2669136812,245717.76313786482
BRST41,0.0,0.0,0.0,0.0,610025.2669136812,245717.76313786482
BRST22,0.0,0.0,0.0,0.0,610025.2669136812,245717.76313786482
BRST21,0.0,0.0,0.0,0.0,610025.2669136812,245717.76313786482
BROX3-,0.0,0.0,0.0,0.0,309264.94725789037,670537.0142303862
BROX1R,0.0,0.0,0.0,0.0,309264.94725789037,670537.0142303862
BROX1Q,0.0,0.0,0.0,0.0,309264.94725789037,670537.0142303862
BROT1-,0.0,0.0,0.0,0.0,297275.0647777388,740021.6961342506
BROR3-,0.0,0.0,0.0,0.0,289354.42678426305,904956.4093137522
BROR1Q,0.0,0.0,0.0,0.0,289354.42678426305,904956.4093137522
BEDD12,0.0,0.0,0.0,0.0,530309.9841127837,165546.6147682044
BROC1-,0.0,0.0,0.0,0.0,285017.9204761967,637364.8555147782
BROA3-,0.0,0.0,0.0,0.0,162669.27181330245,824336.6862327995
BEDD21,0.0,0.0,0.0,0.0,530309.9841127837,165546.6147682044
BRLE1B,0.0,0.0,0.0,0.0,464398.3897140703,159999.52216094645
BRLE1A,0.0,0.0,0.0,0.0,464398.3897140703,159999.52216094645
BRLE14,0.0,0.0,0.0,0.0,464398.3897140703,159999.52216094645
BRLE13,0.0,0.0,0.0,0.0,464398.3897140703,159999.52216094645
BRLE12,0.0,0.0,0.0,0.0,464398.3897140703,159999.52216094645
BRLE11,0.0,0.0,0.0,0.0,464398.3897140703,159999.52216094645
BRIN41,0.0,0.0,0.0,0.0,442115.26607480505,389853.35361505323
BRIN22,0.0,0.0,0.0,0.0,442115.26607480505,389853.35361505323
BRIN21,0.0,0.0,0.0,0.0,442115.26607480505,389853.35361505323
BRIM2D,0.0,0.0,0.0,0.0,536699.73561281,197926.79036675364
BRIM2C,0.0,0.0,0.0,0.0,536699.73561281,197926.79036675364
